,key,kernel,graph,threads,sockets,nodes,edges,degree,instructions,cycles,L1-dcache-loads,L1-dcache-stores,l2-trans.demand-data-rd,l2-trans.rfo,l2-trans.l1d-wb,l2-trans.l2-wb,offcore-response.demand-data-rd.llc-hit.any-response,offcore-response.demand-data-rd.llc-miss.local-dram,offcore-response.demand-data-rd.llc-miss.remote-dram,cores,l1d-read-accesses,l1d-write-accesses,l2-read-accesses,l2-write-accesses,l3-read-accesses,l3-write-accesses,ldram-read-accesses,rdram-read-accesses,l1d-read-accesses-per1kinstr,l1d-write-accesses-per1kinstr,l2-read-accesses-per1kinstr,l2-write-accesses-per1kinstr,l3-read-accesses-per1kinstr,l3-write-accesses-per1kinstr,ldram-read-accesses-per1kinstr,rdram-read-accesses-per1kinstr,l1d-read-miss-rate,l1d-write-miss-rate,l2-read-miss-rate,l2-write-miss-rate,l3-read-miss-rate,l1d-read-bw,l1d-write-bw,l2-read-bw,l2-write-bw,l3-read-bw,l3-write-bw,ldram-read-bw,rdram-read-bw,ipc,avg-exec-time,energy-pkg,energy-cores,energy-uncore,pct-energy-cores,pct-energy-uncore,power-pkg,power-cores,power-uncore,millionTEPS/W
231,bc-kron-g24-k4-t14-2s-1tpc-nh-fs,bc,kron-g24-k4,14.0,2.0,16777215.0,66358331.0,3.0,5474341176.3,26115913719.9,1493641231.7,396768529.3,446691712.8,51208097.2,64650813.7,45103487.1,206905772.7,65723497.3,60151427.9,7.0,1493641231.7,396768529.3,497899810.0,64650813.7,332780697.9,45103487.1,65723497.3,60151427.9,272.84399628053853,72.47805184525629,90.95173437761707,11.809806321493861,60.78912893273368,8.239084406842474,12.005750572964018,10.987964846302773,33.33470543184836,16.294344353062687,66.83727151834633,69.76478386501546,37.8274865990267,7.0217996522529305,1.865262233258126,4.681391126176094,0.607865196002433,10.951017652423864,1.4842603201118338,2.162862591419739,1.9795163944458796,0.20962267786036537,0.9724846589799998,129.38799999999998,100.30699999999999,29.080999999999996,77.50499897263224,22.495001027367774,133.05145959979865,103.14569773960925,29.905761860189415,0.5131214761322254
240,bc-kron-g24-k4-t28-2s-2tpc-fh-fs,bc,kron-g24-k4,28.0,2.0,16777215.0,66358331.0,3.0,5808873668.6,39944984241.1,1455929434.0,398410116.5,450269426.1,57995747.3,66131241.9,45328391.7,210321211.9,64898093.0,59164221.6,7.0,1455929434.0,398410116.5,508265173.4,66131241.9,334383526.5,45328391.7,64898093.0,59164221.6,250.63970974046407,68.58695985592837,87.49868730361524,11.384630712408526,57.564419540751715,7.803376189352494,11.172367600901065,10.185333064279089,34.91010315318317,16.598786913950274,65.78999437798451,68.54308098870901,37.103527165650156,8.1526046306157,2.2309321868814025,5.692149872378851,0.7406169929924307,13.106832152688085,1.7767476676721103,2.543856962685169,2.3191030999717683,0.1454379529228787,0.81640724552,119.069,94.711,24.358000000000004,79.53575013658947,20.464249863410537,145.85296871387632,116.01710003700964,29.835868676866674,0.5574618770184109
615,bfs-kron-g24-k4-t14-2s-1tpc-nh-fs,bfs,kron-g24-k4,14.0,2.0,16777215.0,66358331.0,3.0,2206447083.4,4251159832.1,639587229.8,291524736.6,68544995.9,15110470.4,18387537.5,4672200.8,31297716.6,9940197.2,5179396.5,7.0,639587229.8,291524736.6,83655466.3,18387537.5,46417310.3,4672200.8,9940197.2,5179396.5,289.8733800690553,132.1249790984543,37.914496914241404,8.333653298010768,21.037545209722797,2.1175599731064487,4.5051523305507075,2.347402678787889,13.07964641368648,6.3073796862240155,55.489716083220515,25.40872270666815,32.58679767832493,6.181781648097734,2.8176723746444106,1.617125132036384,0.35544908198638087,3.1405678828161494,0.3161220619745397,0.6725477538503835,0.35054377952201954,0.5190723973527117,0.47304327464,39.120000000000005,26.333999999999996,12.786,67.23312990191587,32.76687009808411,82.72547867667261,55.701468682005306,27.024009994667303,1.6984586714301941
624,bfs-kron-g24-k4-t28-2s-2tpc-fh-fs,bfs,kron-g24-k4,28.0,2.0,16777215.0,66358331.0,3.0,2396486165.1,6204566207.7,657768520.2,292220702.6,71478310.3,17389378.2,19399178.2,5143293.7,29981116.4,10564114.2,5314968.3,7.0,657768520.2,292220702.6,88867688.5,19399178.2,45860198.9,5143293.7,10564114.2,5314968.3,274.4830972100155,121.94745129964979,37.08608360247153,8.095599932787476,19.1382977609983,2.1464515525425214,4.40867765395166,2.218034435310588,13.51081067400376,6.638547455209578,51.60819048345793,26.512775064369674,34.631701450320236,6.497197003773391,2.8864959360731253,1.755660375420701,0.38324338167156297,3.1710446305535873,0.3556417791948585,0.7304351607563044,0.36746903467089553,0.38627381706503183,0.46283813154,36.666999999999994,23.887999999999998,12.779000000000002,65.08654719181546,34.913452808184566,79.23113956297524,51.619775945396256,27.61136361757899,1.813478764687924
999,cc-kron-g24-k4-t14-2s-1tpc-nh-fs,cc,kron-g24-k4,14.0,2.0,16777215.0,66358331.0,3.0,2623905779.4,6808446615.0,743892231.1,275738430.7,74506724.3,15418408.1,19869677.2,6197454.5,25043049.4,14366962.2,5043708.0,7.0,743892231.1,275738430.7,89925132.4,19869677.2,44453719.6,6197454.5,14366962.2,5043708.0,283.5086614260213,105.08883854834353,34.27205514481098,7.572712136469283,16.941897946486538,2.3619837701342234,5.475426522494037,1.9224279028685003,12.08851786617741,7.206008077159316,49.440649121102986,31.190603682922035,43.671644780822675,6.366987222817446,2.360046323906729,1.5393442670690454,0.34012739527687075,2.6632093167948567,0.37131157173912255,0.8607402162491946,0.3021898569595963,0.38540767982043367,0.5341395158400001,48.816,33.932,14.884000000000004,69.43267489303028,30.567325106969736,91.41292701361472,63.549570856259365,27.863356157355334,1.3613981535516966
1008,cc-kron-g24-k4-t28-2s-2tpc-fh-fs,cc,kron-g24-k4,28.0,2.0,16777215.0,66358331.0,3.0,2793614255.5,9113824592.4,757420736.7,276454955.7,83455703.5,18547982.9,20529300.4,6460859.3,25374201.6,14955441.3,5313914.6,7.0,757420736.7,276454955.7,102003686.4,20529300.4,45643557.5,6460859.3,14955441.3,5313914.6,271.13114835882647,98.96412048807831,36.51363674809502,7.348909124186949,16.33870735055732,2.3127321108709196,5.353779023969649,1.902465619507532,13.467204094166453,7.425918773477198,44.7540484804818,31.47124154906134,44.41262414144398,6.951245064325964,2.537151018425834,1.87234874777381,0.3768127110231276,2.9322207210814124,0.41506480200315804,0.9606979189219983,0.3414079206461429,0.3065325887134774,0.49815268102,43.147000000000006,29.272,13.875,67.79527661702664,32.20472338297334,86.61527392313339,58.76182810897169,27.853445814161695,1.5404886324636071
1383,pr-kron-g24-k4-t14-2s-1tpc-nh-fs,pr,kron-g24-k4,14.0,2.0,16777215.0,66358331.0,3.0,11684538392.3,58043496457.3,3827045493.3,662104149.8,2327897910.3,35245582.1,44203795.8,20754847.0,1144719094.4,198307484.6,190737052.0,7.0,3827045493.3,662104149.8,2363143492.4,44203795.8,1533763631.0,20754847.0,198307484.6,190737052.0,327.53337087950274,56.65925657662903,202.26512683655608,3.783971272117982,131.27188496469762,1.7765144935183277,16.97406585355707,16.325022710829217,61.75416960676623,6.68147862135599,64.90417062285688,46.964378925133566,25.370386625693463,10.478634103583746,1.812758464085038,12.941504935875182,0.2420904828743567,29.398698497801142,0.3978335750290062,3.801081757206559,3.6559889001933463,0.20131386404787882,1.66965239484,293.438,240.64600000000002,52.791999999999994,81.99268465795186,18.00731534204814,175.76290501112243,144.14711240665548,31.615792604466964,0.22634895032350727
1392,pr-kron-g24-k4-t28-2s-2tpc-fh-fs,pr,kron-g24-k4,28.0,2.0,16777215.0,66358331.0,3.0,11612436925.1,97970578131.5,3282486020.4,626887251.3,2339258910.9,38517254.4,45133027.0,21262357.2,1153582358.6,197562181.0,190130116.6,7.0,3282486020.4,626887251.3,2377776165.3,45133027.0,1541274656.2,21262357.2,197562181.0,190130116.6,282.6705635145562,53.98436982046881,204.7620125900853,3.8866321699845146,132.72686795257363,1.8310289320153506,17.012985855046928,16.37296478644961,72.4385245829443,7.199578373340434,64.82008281614758,47.11572527899723,25.15476623607112,10.664550465915143,2.036716995560738,15.450405363831546,0.29326577037629475,35.05287869567345,0.4835686758447023,4.493159817881538,4.323914274981812,0.11853326736518552,1.4071695423800001,283.36,238.05900000000003,45.301,84.00354789044488,15.996452109555127,201.33200801948297,169.14354759763992,32.188460421843025,0.23461568441306763
1767,sssp-kron-g24-k4-t14-2s-1tpc-nh-fs,sssp,kron-g24-k4,14.0,2.0,16777215.0,66358331.0,3.0,4291414522.7,17490870797.8,1603708562.0,562082958.6,378967948.5,42747808.4,61076189.6,24752208.6,161245518.0,53959292.8,44311240.7,7.0,1603708562.0,562082958.6,421715756.9,61076189.6,259516051.5,24752208.6,53959292.8,44311240.7,374.2774249336402,130.82205434081465,98.7747821105158,14.31009726502973,60.76019877495539,5.7967838871837625,12.631994049826309,10.37692307059252,26.362187176058843,10.95562457769788,61.5415505316632,40.52633992713423,37.868842374491436,2.390113794510369,0.8332609086889449,1.2649548900060776,0.18303804734679288,2.726763527944046,0.25925035122370554,0.5670607442567627,0.4657101040276225,0.2451185126786033,3.26280902498,192.16,119.06599999999999,73.09399999999998,61.55827350127837,38.44172649872164,62.67149265462051,38.51590746685751,24.15558518776299,0.34605666504797317
1776,sssp-kron-g24-k4-t28-2s-2tpc-fh-fs,sssp,kron-g24-k4,28.0,2.0,16777215.0,66358331.0,3.0,5163190980.1,27428900834.7,1687748822.2,587319814.7,385131212.2,47014400.7,65005140.7,28029634.7,164776554.1,53599114.2,44517991.0,7.0,1687748822.2,587319814.7,432145612.9,65005140.7,262893659.3,28029634.7,53599114.2,44517991.0,327.11976675155427,113.62584663171313,83.97306672040484,12.632649141402712,51.078691100568136,5.44760393005782,10.413434411555277,8.64742634336007,25.65652839107101,11.148109267894874,60.83584656524589,43.11822489927418,37.322663891404865,2.166697715176793,0.7506331111004988,1.1153295118003381,0.16776697727573028,2.37266742477644,0.2532496860920751,0.4835027476291958,0.4018014577945831,0.18814268067820536,3.69275313902,230.356,150.74099999999999,79.61500000000001,66.58474164272792,33.41525835727207,63.02259858998754,41.59903439119179,21.423564198795752,0.3145779994399959
2151,tc-kron-g24-k4-t14-2s-1tpc-nh-fs,tc,kron-g24-k4,14.0,2.0,16777215.0,66358331.0,3.0,720000000000.0,463300000000.0,91008516523.7,565204521.3,4687184474.5,28929798.4,37238260.2,12459512.8,528315590.9,225323197.8,227401397.9,7.0,91008516523.7,565204521.3,4716114272.9,37238260.2,981040186.6,12459512.8,225323197.8,227401397.9,126.40071739402777,0.7850062795833335,6.550158712361112,0.051719805833333334,1.362555814722222,0.017304878888888892,0.31294888583333336,0.3158352748611111,5.182060322104364,6.61193407634286,20.801955714821037,33.439240194655795,46.14856482162295,39.24206868524287,0.24371350129641112,4.067029407586021,0.03209744533436218,2.961171501546372,0.03758316465133478,0.6800953516404794,0.6864021311646107,1.554087520667254,10.603047150199998,1936.3450000000005,1633.4840000000002,302.861,84.35248334634365,15.64751665365635,182.64534787850215,154.0789427632207,28.566405115281423,0.03428020046363532
2160,tc-kron-g24-k4-t28-2s-2tpc-fh-fs,tc,kron-g24-k4,28.0,2.0,16777215.0,66358331.0,3.0,720000000000.0,601400000000.0,90901311102.0,592705819.0,4968720946.5,32821220.2,45431652.8,15717366.9,530320251.8,215506228.8,216309955.3,7.0,90901311102.0,592705819.0,5001542166.7,45431652.8,962136435.9,15717366.9,215506228.8,216309955.3,126.25182097500002,0.8232025263888889,6.9465863426388905,0.06309951777777778,1.3363006054166664,0.021829676250000003,0.29931420666666664,0.3004304934722222,5.502167793918165,7.669239825855622,19.236826062520148,34.59091516300227,44.88192445238236,51.1975996711927,0.33379319747485764,5.633974366164729,0.051179237099825095,3.7932741642709713,0.061968310488442827,0.8496424783637927,0.8528017396465447,1.197207312286831,8.117235455940001,1690.0760000000002,1448.967,241.109,85.73521424064697,14.264785759353032,208.22291500290666,178.5192249253376,29.70369007756913,0.03927072774816345
263,bc-kron-g24-k8-t14-2s-1tpc-nh-fs,bc,kron-g24-k8,14.0,2.0,16777216.0,131715222.0,7.0,10513981508.4,48885343439.7,2999409406.9,686161429.4,846151012.1,109441535.3,119698640.5,88342855.9,405315580.8,118381409.8,109963895.5,7.0,2999409406.9,686161429.4,955592547.4,119698640.5,633660886.1,88342855.9,118381409.8,109963895.5,285.27730209025316,65.25214275278896,90.89737173002548,11.385812810825394,60.273800455649244,8.403228967297535,11.260278140179329,10.459984717233596,31.862959836352303,17.455839720949406,66.31071181120355,73.80442908107243,36.03664877433313,7.818927091985924,1.7886277884965414,4.982311429063449,0.6240860382906069,11.563130939400269,1.6121093363525802,2.1602764888054304,2.006683043018714,0.2150764406454019,1.7536889795599997,257.912,205.12100000000004,52.79100000000001,79.49683077174788,20.503169228252126,147.0887081856363,116.98883624924397,30.099871936392297,0.5112899652416936
272,bc-kron-g24-k8-t28-2s-2tpc-fh-fs,bc,kron-g24-k8,28.0,2.0,16777216.0,131715222.0,7.0,10685793671.2,73783566485.7,2818612330.9,654520869.0,841933909.7,111054401.0,119761585.3,87810763.5,409717157.3,117620650.9,108325472.3,7.0,2818612330.9,654520869.0,952988310.7,119761585.3,635663280.5,87810763.5,117620650.9,108325472.3,263.773503620496,61.25217822089179,89.18341461485477,11.207666649549761,59.48742408243034,8.2176023994141,11.007356473819232,10.137540802974963,33.81058012813264,18.29759713039521,66.70287596448539,73.32131451957491,35.545170703301046,8.843509505563942,2.053583772514148,5.980003853330697,0.7515124162425636,13.960966178754362,1.9285645615826024,2.5832677148501704,2.3791153285232136,0.14482634735939068,1.4570498199200002,225.15,180.745,44.404999999999994,80.25271688018931,19.747283119810685,154.52932356681995,124.05490808916298,30.474415477656983,0.5861781893536138
647,bfs-kron-g24-k8-t14-2s-1tpc-nh-fs,bfs,kron-g24-k8,14.0,2.0,16777216.0,131715222.0,7.0,2598845329.0,5420363662.2,804257570.9,460503583.4,77689879.3,23815771.0,27862464.1,6094485.4,31408906.1,12656204.1,5446993.8,7.0,804257570.9,460503583.4,101505650.3,27862464.1,49512104.0,6094485.4,12656204.1,5446993.8,309.47083117872825,177.19918452685994,39.059384177998915,10.721369999175437,19.051789418205384,2.345133269870408,4.869867228762926,2.0961676444576582,12.621215199100693,6.0504444686890535,48.77831926240314,21.87342089914148,36.58219616644841,4.837705199081212,2.7699847813021363,1.2211247392766489,0.33518738606226256,2.084631985335872,0.25660731834304973,0.5329694083212935,0.22929791633457935,0.4794974068940764,0.7601335997800001,60.015,39.758,20.257,66.10445967452749,33.89554032547251,78.99418891530095,52.35779344814697,26.636395467153996,2.2009004716386693
656,bfs-kron-g24-k8-t28-2s-2tpc-fh-fs,bfs,kron-g24-k8,28.0,2.0,16777216.0,131715222.0,7.0,2802676691.7,7443293117.2,826277849.5,461225071.2,81937903.1,26601303.1,29020157.1,6658678.7,29817022.2,13413450.2,5675885.8,7.0,826277849.5,461225071.2,108539206.2,29020157.1,48906358.2,6658678.7,13413450.2,5675885.8,294.841343175341,164.59097628843773,38.73398167796062,10.35591815815523,17.451340046930532,2.3761831801472475,4.786407947473625,2.025690088410506,13.136552127320561,6.291982993532409,45.06211303940597,22.94495113126517,39.02670821191671,5.0096307196110015,2.796375461724288,1.3161477480017454,0.35188951378805566,2.0757315146504998,0.2825891782907129,0.5694161555798287,0.24098068940970405,0.37655054961208845,0.75418634274,55.376999999999995,34.708,20.669,62.57864590686218,37.42135409313782,73.42899442062034,46.019621025455535,27.409373395164828,2.385869912687567
1031,cc-kron-g24-k8-t14-2s-1tpc-nh-fs,cc,kron-g24-k8,14.0,2.0,16777216.0,131715222.0,7.0,3116823863.6,8690543448.7,940121976.1,444706204.5,93073911.0,24198840.1,29477469.7,7763321.2,31005793.8,18444404.3,6415417.6,7.0,940121976.1,444706204.5,117272751.1,29477469.7,55865615.7,7763321.2,18444404.3,6415417.6,301.6281660886997,142.67990833924654,37.6257616232261,9.45757882369249,17.923892687413442,2.4907838809960094,5.917599130619874,2.0582552617126666,12.47422586898691,6.628534823417885,47.638914410857936,26.336368642977284,44.49904422609127,5.124854378974268,2.4241772611045755,1.2785654821372427,0.3213732426335141,2.1317546458633236,0.29623659227015897,0.7038129349805946,0.24483808646341126,0.3587236221086597,0.83876143804,72.86,50.690999999999995,22.169,69.42136468068477,30.578635319315215,86.92379480909722,60.499355708279765,26.424439100817448,1.8129998805582896
1040,cc-kron-g24-k8-t28-2s-2tpc-fh-fs,cc,kron-g24-k8,28.0,2.0,16777216.0,131715222.0,7.0,3300068688.1,11240004592.7,953533874.3,445507032.7,101276843.3,27134983.4,30180989.8,8036820.9,32083550.5,18669309.6,6600222.1,7.0,953533874.3,445507032.7,128411826.7,30180989.8,57353082.2,8036820.9,18669309.6,6600222.1,288.954025025632,135.00755235120633,38.91491298905174,9.14615234574409,17.380027037201057,2.435539275953329,5.657734290971707,2.000207511870832,13.467231644186205,6.7745413639862235,44.669522970146225,26.62890966874009,44.06407180733579,5.453451345346972,2.5478829383814574,1.4686370501482708,0.34520878663823107,2.296142661590638,0.32172413301914626,0.7474057440670514,0.26418034894727443,0.29362262350711943,0.7994842417000001,64.68700000000001,42.762,21.925000000000004,65.96796652507582,34.03203347492416,80.91791033457795,53.49010819024104,27.427802144336916,2.0452148251388196
1415,pr-kron-g24-k8-t14-2s-1tpc-nh-fs,pr,kron-g24-k8,14.0,2.0,16777216.0,131715222.0,7.0,21565409963.4,114500000000.0,7219706113.4,1243621996.5,4016197394.0,70359519.1,89896417.4,28113359.5,2002307459.3,333548838.5,316108013.8,7.0,7219706113.4,1243621996.5,4086556913.1,89896417.4,2651964311.6,28113359.5,333548838.5,316108013.8,334.7824370527062,57.66437116410185,189.50234593980295,4.168778158165237,122.97680005858383,1.3036913496932463,15.467668434965876,14.658113042717286,56.604737525524875,7.230663438492113,64.89465704116544,31.265635074406525,24.499782666523803,10.284815429021496,1.7714909237650027,11.643301328214609,0.25611074048220306,26.445480424615653,0.28030187921491756,3.326329982361833,3.152283049132253,0.18834848447194763,3.2092518523600004,572.983,473.736,99.247,82.67089872391144,17.329101276088558,178.55835691062197,147.6351886839081,30.923168226713813,0.2300010761121533
1424,pr-kron-g24-k8-t28-2s-2tpc-fh-fs,pr,kron-g24-k8,28.0,2.0,16777216.0,131715222.0,7.0,33323405056.5,236300000000.0,9231382809.5,1316946986.9,4030250783.6,76792375.5,96744997.0,29853807.6,2039468086.5,332516048.6,316797749.0,7.0,9231382809.5,1316946986.9,4107043159.1,96744997.0,2688781884.1,29853807.6,332516048.6,316797749.0,277.02486248681396,39.52011231425573,123.25012289839563,2.9032867767014694,80.6873821413651,0.8959026493613005,9.978807383821174,9.507031196882078,44.490524454604625,7.346379065849743,65.46759179469748,30.858730470454553,24.150524498173603,13.357621727862888,1.9055876038860498,11.885652331622603,0.27997671505147903,27.23404718960547,0.3023914416168481,3.368037474716437,3.208804421725479,0.14102244890178386,3.15934244672,655.845,558.7199999999999,97.12499999999999,85.18496487696328,14.815035123036733,207.5724643715451,176.83105341325574,30.74141095828938,0.20099576018189738
1799,sssp-kron-g24-k8-t14-2s-1tpc-nh-fs,sssp,kron-g24-k8,14.0,2.0,16777216.0,131715222.0,7.0,7537442096.2,28443547411.4,2943542016.4,997498915.0,667945547.0,67015383.1,94100638.9,36620062.2,292692078.1,91940242.1,74748285.1,7.0,2943542016.4,997498915.0,734960930.1,94100638.9,459380605.3,36620062.2,91940242.1,74748285.1,391.19546892160974,132.16045203830305,98.00102683851648,12.54617340022774,61.24393493276868,4.880747975333493,12.256970346485502,9.966094778966637,25.022997124672447,9.509710699920461,62.50655076044372,38.91641534041234,36.2864644890393,2.119231795059966,0.7123739295165257,1.067541179065067,0.13659172328959807,2.333443866140962,0.1859389369772175,0.46716064975154625,0.3796792679983473,0.26473129212639157,6.6319905695,350.36199999999997,252.23799999999997,98.124,71.74969316448635,28.25030683551366,54.066640489923316,38.84695852745476,15.219681962468565,0.41046128313369606
1808,sssp-kron-g24-k8-t28-2s-2tpc-fh-fs,sssp,kron-g24-k8,28.0,2.0,16777216.0,131715222.0,7.0,8295743231.9,43547266878.4,2944860719.5,1009550913.9,674467027.4,71575517.2,99104315.2,41153020.1,302609929.7,92518506.7,75331372.7,7.0,2944860719.5,1009550913.9,746042544.6,99104315.2,470459809.1,41153020.1,92518506.7,75331372.7,355.5349477269157,121.54095812619641,90.42209182392801,12.015716430763673,57.01334009743111,4.988323433750393,11.211700425329223,9.122447110439767,25.40268245337609,9.907887523911226,63.06206691910877,41.52387439435291,35.679049432811496,1.928481536547638,0.6607240803564115,0.9760282889900344,0.12963636545864995,2.153404435257563,0.18839943589455402,0.4237705242781293,0.3455566391617454,0.1903364761312049,7.1329581824599995,480.74800000000005,291.45500000000004,189.29299999999998,61.37895959469547,38.62104040530453,67.0603937283726,40.89429235987529,26.166101368497316,0.31347675497133587
2183,tc-kron-g24-k8-t14-2s-1tpc-nh-fs,tc,kron-g24-k8,14.0,2.0,16777216.0,131715222.0,7.0,2640000000000.0,1610000000000.0,333900000000.0,1016379363.7,17738266925.1,49456711.4,69223840.6,26841358.8,1468353557.5,629133773.7,653108004.8,7.0,333900000000.0,1016379363.7,17787723636.5,69223840.6,2750595336.0,26841358.8,629133773.7,653108004.8,126.47727272727272,0.384992183219697,6.737774104734848,0.02622115174242424,1.0418921727272727,0.010167181363636365,0.2383082476136364,0.24738939575757576,5.327268394131197,6.820066753765369,15.46351552830466,38.81483552308701,46.617541801437405,43.18437132291901,0.13146043509662902,4.601075087532352,0.01790410835619704,2.490226903728413,0.024297774755159346,0.5695798221179956,0.5912807414411582,1.639751552795031,35.3468249282,6789.056000000001,5756.142999999999,1032.913,84.78446237406364,15.215537625936367,192.07170882707658,162.84902673748982,29.222682089586733,0.01940230108766534
2192,tc-kron-g24-k8-t28-2s-2tpc-fh-fs,tc,kron-g24-k8,28.0,2.0,16777216.0,131715222.0,7.0,2640000000000.0,2127000000000.0,333700000000.0,1315800939.8,18900045076.8,65070747.5,103772629.5,40377027.9,1482809082.3,595739956.8,604727456.3,7.0,333700000000.0,1315800939.8,18965115824.3,103772629.5,2683276495.4,40377027.9,595739956.8,604727456.3,126.40151515151516,0.4984094468939394,7.183755994053032,0.039307814204545447,1.0163926118939395,0.015294328749999999,0.22565907454545453,0.22906343041666663,5.683292282615939,7.929936566411184,14.148539209328636,38.91108736042001,44.739601278529136,56.04583575361066,0.22099393204180423,6.370488778823655,0.03486151281527698,3.1546613884433534,0.047474576549742784,0.7003928271180149,0.7109643430716763,1.2411905394631941,27.218897051,5939.533,5114.186,825.3470000000001,86.10292877165887,13.897071228341122,218.21462641721808,187.89201906034953,30.322607356868588,0.022178746694105158
199,bc-kron-g24-k16-t14-2s-1tpc-nh-fs,bc,kron-g24-k16,14.0,2.0,16777216.0,260376709.0,15.0,18540347294.2,77215648263.7,4992292954.2,1334955235.9,1360272647.7,123453184.9,148341438.2,86779279.6,628121959.0,183548586.7,166453217.3,7.0,4992292954.2,1334955235.9,1483725832.6,148341438.2,978123763.0,86779279.6,183548586.7,166453217.3,269.2648943553751,71.99935083091991,80.02848169775692,8.001074426650765,52.75813899547438,4.680674384526766,9.900077020266984,8.978134173890723,29.721250838954695,11.113712357970728,65.92389594730105,58.50303919533466,35.78325730912019,7.807872734974237,2.0877958989890564,4.641109990868644,0.464004161077648,10.708527453156513,0.9500601849686395,2.009468600610664,1.8223858294562376,0.2401175792359882,2.9230914841,406.86699999999996,321.35699999999997,85.51,78.97086286397953,21.02913713602046,139.19741056745815,109.94756198019074,29.249848587267433,0.6402421173251576
208,bc-kron-g24-k16-t28-2s-2tpc-fh-fs,bc,kron-g24-k16,28.0,2.0,16777216.0,260376709.0,15.0,17426928140.3,103300000000.0,4309094128.8,1037924893.7,1304122077.7,116493793.6,134982914.2,85108832.6,629091767.0,179693619.8,163444824.7,7.0,4309094128.8,1037924893.7,1420615871.3,134982914.2,972230211.5,85108832.6,179693619.8,163444824.7,247.26587384436726,59.55618542743066,81.52151198424286,7.745940689179467,55.79042193500927,4.883920510250183,10.311717542644917,9.379087031566666,32.96926037288402,13.007431789302942,68.43765994535326,63.051602439009585,35.29478774161785,8.387419847783612,2.020239118674666,5.530371815518208,0.5254803969203559,13.246777542543729,1.1596300225622085,2.4483650162297463,2.226991200723558,0.16871261735382012,2.34860763862,331.37399999999997,262.18199999999996,69.19200000000001,79.11254034400059,20.887459655999415,141.08818157920697,111.62730147614536,29.460880103061594,0.7860541473042615
583,bfs-kron-g24-k16-t14-2s-1tpc-nh-fs,bfs,kron-g24-k16,14.0,2.0,16777216.0,260376709.0,15.0,3332179760.9,7518131906.8,1140446369.7,792301313.2,96808743.3,43081792.2,50336155.3,11238518.1,33986041.1,18686035.2,6758463.1,7.0,1140446369.7,792301313.2,139890535.5,50336155.3,59430539.4,11238518.1,18686035.2,6758463.1,342.25370873000315,237.77440337853403,41.98237178682358,15.106208013143,17.835760930487442,3.372736817043345,5.60782984686767,2.02829568256889,12.266427125521329,6.3531661267831705,42.48342731381313,22.326833478292777,42.81455953843662,3.9804201953304443,2.765284309512088,0.9764494449835949,0.351358592134918,1.4519138369993199,0.2745707108586207,0.45651285117581325,0.16507536791673244,0.44324709166759135,1.31012910528,108.027,74.196,33.830999999999996,68.35347818654627,31.646521813453738,82.5540770499231,56.747116800667825,25.806960249255262,2.4259889358090723
592,bfs-kron-g24-k16-t28-2s-2tpc-fh-fs,bfs,kron-g24-k16,28.0,2.0,16777216.0,260376709.0,15.0,3556107232.3,10036160266.7,1163512170.4,793344680.9,101546788.7,45249481.0,51417557.9,11724997.1,34443815.8,18436135.1,7123838.2,7.0,1163512170.4,793344680.9,146796269.7,51417557.9,60003789.1,11724997.1,18436135.1,7123838.2,327.1910868834799,223.0996110590967,41.281096490518834,14.45949445211375,16.873553324604067,3.2972430299910065,5.184075991227588,2.0033024375496304,12.616822064906014,6.481125520586545,40.87621186238887,22.803496773570362,42.596323424350416,4.1968427378587565,2.8616281132115886,1.059016393787746,0.37093282456551,1.5150988598482666,0.2960775181673979,0.46572676249392,0.17973365581737494,0.35437787162618817,1.2676584076600002,99.99399999999999,66.673,33.321000000000005,66.47040799592597,33.52959200407405,78.90434705016231,52.62149337255445,26.282853677607864,2.618240266817818
967,cc-kron-g24-k16-t14-2s-1tpc-nh-fs,cc,kron-g24-k16,14.0,2.0,16777216.0,260376709.0,15.0,3931357858.8,10863286312.3,1294521657.9,773600718.5,122107820.7,41384546.4,48282066.6,10780234.8,40834425.7,25035074.9,8036898.6,7.0,1294521657.9,773600718.5,163492367.1,48282066.6,73906399.2,10780234.8,25035074.9,8036898.6,329.2827843714748,196.77863268951552,41.58749585944862,12.281399830598385,18.799370347868003,2.7421690753760912,6.367939773107757,2.044408334714664,12.629665324372228,6.2412348224516565,45.205775350295355,22.327570759685976,44.74770824440787,4.3371983231281765,2.591876714179784,1.0954726897560703,0.323522464778114,1.7332992606100937,0.2528102410863091,0.5872119225459829,0.1884232267983929,0.3619092401795651,1.36471796108,125.971,90.374,35.597,71.39486796231458,28.60513203768544,92.40362135239363,66.33361429106913,26.07000706132451,2.0846780464786643
